"ΑΡΧΙΕΠΙΣΚΟΠΗ ΚΡΗΤΗΣ, Α. ΒΙΑΝΝΟΣ, ΑΓΙΑ ΤΡΙΑΔΑ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΕΙΡΑΙΑΣ, ΑΓΙΟΣ ΒΑΣΙΛΕΙΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΕΙΡΑΙΑΣ, ΑΓΙΟΣ ΓΕΩΡΓΙΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΕΙΡΑΙΑΣ, ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ - ΤΑΜΠΟΥΡΙΩΝ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΕΙΡΑΙΑΣ, ΑΓΙΟΣ ΔΙΟΝΥΣΙΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΕΙΡΑΙΑΣ, ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΕΙΡΑΙΑΣ, ΑΓΙΟΣ ΙΩΑΝΝΗΣ ΡΕΝΤΗΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΕΙΡΑΙΑΣ, ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ & ΕΛΕΝΗ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΕΙΡΑΙΑΣ, ΑΓΙΟΣ ΝΕΙΛΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΕΙΡΑΙΑΣ, ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΕΙΡΑΙΑΣ, ΑΓΙΟΣ ΣΠΥΡΙΔΩΝ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΕΙΡΑΙΑΣ, ΑΓΙΟΣ ΧΑΡΑΛΑΜΠΟΣ - ΤΑΜΠΟΥΡΙΩΝ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΕΙΡΑΙΑΣ, ΑΝΑΛΗΨΙΣ ΚΥΡΙΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΕΙΡΑΙΑΣ, ΕΙΣΟΔΙΑ ΘΕΟΤΟΚΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΕΙΡΑΙΑΣ, ΕΥΑΓΓΕΛΙΣΜΟΣ ΤΗΣ ΘΕΟΤΟΚΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΕΙΡΑΙΑΣ, ΕΥΑΓΓΕΛΙΣΤΡΙΑ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΕΙΡΑΙΑΣ, ΖΩΟΔΟΧΟΣ ΠΗΓΗ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΕΙΡΑΙΑΣ, ΖΩΟΔΟΧΟΣ ΠΗΓΗ - ΚΑΜΙΝΙΩΝ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΕΙΡΑΙΑΣ, ΖΩΟΔΟΧΟΣ ΠΗΓΗ – ΠΑΛΑΙΑ ΚΟΚΚΙΝΙΑ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΕΙΡΑΙΑΣ, Η ΚΟΙΜΗΣΙΣ ΤΗΣ ΘΕΟΤΟΚΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΕΙΡΑΙΑΣ, ΚΟΙΜΗΣΙΣ ΘΕΟΤΟΚΟΥ -ΡΕΝΤΗ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΕΙΡΑΙΑΣ, ΜΕΤΑΜΟΡΦΩΣΗ ΣΩΤΗΡΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΕΙΡΑΙΑΣ, ΠΑΝΑΓΙΑ ΜΥΡΤΙΔΙΩΤΙΣΣΑ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΕΙΡΑΙΑΣ, ΠΑΝΑΓΙΑ ΡΟΔΟΝ ΑΜΑΡΑΝΤΟΝ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΕΙΡΑΙΑΣ, ΡΟΔΟΝ ΤΟ ΑΜΑΡΑΝΤΟΝ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΕΙΡΑΙΑΣ, ΥΠΑΠΑΝΤΗ ΚΥΡΙΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΕΙΡΑΙΑΣ, ΥΠΑΠΑΝΤΗ ΤΟΥ ΚΥΡΙΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΕΡΑΜΑ, ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΕΡΑΜΑ, ΑΓΙΟΣ ΓΕΩΡΓΙΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΕΡΑΜΑ, ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΕΡΑΜΑ, ΜΕΤΑΜΟΡΦΩΣΗ ΣΩΤΗΡΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΕΡΑΜΑ, ΠΑΝΑΓΙΑ ΓΙΑΤΡΙΣΑ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΕΡΑΜΑ, ΠΡΟΦΗΤΗΣ ΗΛΙΑΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΕΡΙΣΣΟΣ, ΑΓΙΑ ΑΝΑΣΤΑΣΙΑ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΕΤΡΑΛΩΝΑ, ΑΓΙΑ ΑΙΚΑΤΕΡΙΝΗ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΕΤΡΑΛΩΝΑ, ΑΓΙΟΣ ΑΝΔΡΕΑΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΕΤΡΑΛΩΝΑ, ΤΡΕΙΣ ΙΕΡΑΡΧΑΙ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΕΤΡΟΥΠΟΛΗ, ΑΓΙΑ ΤΡΙΑΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΕΤΡΟΥΠΟΛΗ, ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΕΤΡΟΥΠΟΛΗ, ΚΟΙΜΗΣΙΣ ΘΕΟΤΟΚΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΕΤΡΟΥΠΟΛΗ, ΠΡΟΦΗΤΗΣ ΗΛΙΑΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΕΤΡΟΥΠΟΛΙΣ, ΑΓΙΑ ΤΡΙΑΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΕΤΡΟΥΠΟΛΙΣ, ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΕΤΡΟΥΠΟΛΙΣ, ΚΟΙΜΗΣΙΣ ΘΕΟΤΟΚΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΕΤΡΟΥΠΟΛΙΣ, ΠΡΟΦΗΤΗΣ ΗΛΙΑΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΕΥΚΑΚΙΑ, ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΕΥΚΗ, ΑΓΙΟΙ ΑΠΟΣΤΟΛΟΙ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΕΥΚΗ, ΑΓΙΟΣ ΠΑΝΤΕΛΕΗΜΩΝ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΙΚΕΡΜΙ, ΑΓΙΟΣ ΧΡΙΣΤΟΦΟΡΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΟΛΥΓΩΝΟ, ΑΓΙΟΣ ΧΑΡΑΛΑΜΠΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΟΛΥΔΕΝΔΡΙ, ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΠΟΛΥΔΡΟΣΟ, ΑΓΙΟΣ ΑΘΑΝΑΣΙΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΡΑΦΗΝΑ, ΚΟΙΜΗΣΙΣ ΘΕΟΤΟΚΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΡΙΖΟΥΠΟΛΗ, ΠΡΟΦΗΤΗΣ ΗΛΙΑΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΡΟΔΟΠΟΛΙΣ, ΠΡΟΦΗΤΗΣ ΗΛΙΑΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΡΟΥΦ, ΑΓΙΟΣ ΒΑΣΙΛΕΙΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΣΕΠΟΛΙΑ, ΟΣΙΟΣ ΜΕΛΕΤΙΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΣΚΟΥΖΕ, ΑΓΙΟΣ ΑΙΜΙΛΛΙΑΝΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΣΠΑΤΑ, ΑΓΙΟΙ ΑΝΑΡΓΥΡΟΙ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΣΠΑΤΑ, ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΣΠΑΤΑ, ΚΟΙΜΗΣΙΣ ΘΕΟΤΟΚΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΣΤΑΜΑΤΑ, ΚΟΙΜΗΣΙΣ ΘΕΟΤΟΚΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΣΤΑΥΡΟΣ, ΑΓΙΟΣ ΙΩΑΝΝΗΣ ΘΕΟΛΟΓΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΣΤΑΥΡΟΣ, ΥΨΩΣΙΣ ΤΙΜΙΟΥ ΣΤΑΥΡΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΣΥΚΑΜΙΝΟ, ΚΟΙΜΗΣΙΣ ΘΕΟΤΟΚΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΤΑΥΡΟΣ, ΑΓΙΑ ΣΟΦΙΑ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΤΑΥΡΟΣ, ΑΓΙΟΣ ΓΕΩΡΓΙΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΤΑΥΡΟΣ, ΑΓΙΟΣ ΙΩΑΝΝΗΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΤΑΥΡΟΣ, ΕΣΤΑΥΡΩΜΕΝΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΤΑΥΡΟΣ, ΚΟΙΜΗΣΙΣ ΘΕΟΤΟΚΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΤΖΙΤΖΙΦΙΕΣ, ΑΓΙΟΙ ΑΠΟΣΤΟΛΟΙ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΤΖΙΤΖΙΦΙΕΣ, ΠΑΝΤΑΝΑΣΑ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΥΜΗΤΤΟΣ, ΑΓΙΟΙ ΑΠΟΣΤΟΛΟΙ ΠΕΤΡΟΣ & ΠΑΥΛΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΥΜΗΤΤΟΣ, ΕΥΑΓΓΕΛΙΣΜΟΣ ΘΕΟΤΟΚΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΦΙΛΟΘΕΗ, ΑΓΙΑ ΦΙΛΟΘΕΗ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΦΥΛΗ, ΚΟΙΜΗΣΙΣ ΘΕΟΤΟΚΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΧΑΙΔΑΡΙ, ΑΓΙΑ ΜΑΡΙΝΑ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΧΑΙΔΑΡΙ, ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΧΑΙΔΑΡΙ, ΑΓΙΟΣ ΝΕΚΤΑΡΙΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΧΑΙΔΑΡΙ, ΚΟΙΜΗΣΙΣ ΘΕΟΤΟΚΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΧΑΛΑΝΔΡΙ, ΑΓΙΑ ΑΝΝΑ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΧΑΛΑΝΔΡΙ, ΑΓΙΟΣ ΑΝΤΩΝΙΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΧΑΛΑΝΔΡΙ, ΑΓΙΟΣ ΓΕΩΡΓΙΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΧΑΛΑΝΔΡΙ, ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΧΑΛΑΝΔΡΙ, ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΧΑΛΑΝΔΡΙ, ΑΓΙΟΣ ΠΑΝΤΕΛΕΗΜΩΝ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΧΑΛΑΝΔΡΙ, ΕΥΑΓΓΕΛΙΣΜΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΧΑΛΑΝΔΡΙ, ΜΕΤΑΜΟΡΦΩΣΙΣ ΣΩΤΗΡΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΧΑΛΑΝΔΡΙ, ΠΑΝΑΓΙΑ ΜΑΡΜΑΡΙΩΤΙΣΣΑ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΧΑΛΑΝΔΡΙ, ΠΡΟΦΗΤΗΣ ΗΛΙΑΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΧΑΛΚΟΥΤΣΙ, ΕΥΑΓΓΕΛΙΣΜΟΣ ΘΕΟΤΟΚΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΧΟΛΑΡΓΟΣ, ΑΓΙΑ ΤΡΙΑΔΑ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΧΟΛΑΡΓΟΣ, ΚΟΙΜΗΣΙΣ ΘΕΟΤΟΚΟΥ ΦΑΝΕΡΩΜΕΝΗΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΧΟΛΑΡΓΟΣ, ΥΨΩΣΙΣ ΤΙΜΙΟΥ ΣΤΑΥΡΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΨΥΧΙΚΟ, ΑΓΙΑ ΒΑΡΒΑΡΑ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΩΡΩΠΟΣ, ΑΓΙΟΣ ΑΝΔΡΕΑΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΑΤΤΙΚΗΣ, ΩΡΩΠΟΣ, ΚΟΙΜΗΣΙΣ ΘΕΟΤΟΚΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΒΕΡΟΙΑΣ & ΝΑΟΥΣΑΣ, ΒΕΡΟΙΑ, ΑΓΙΑ ΜΑΡΙΝΑ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΒΕΡΟΙΑΣ & ΝΑΟΥΣΑΣ, ΒΕΡΟΙΑ, ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΒΕΡΟΙΑΣ & ΝΑΟΥΣΑΣ, ΒΕΡΟΙΑ, ΑΓΙΑ ΤΡΙΑΔΑ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΒΕΡΟΙΑΣ & ΝΑΟΥΣΑΣ, ΒΕΡΟΙΑ, ΜΕΤΑΜΟΡΦΩΣΙΣ ΣΩΤΗΡΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΒΕΡΟΙΑΣ & ΝΑΟΥΣΑΣ, ΒΕΡΟΙΑ, ΝΑΟΣ ΑΝΑΛΗΨΕΩΣ & ΑΓΙΟΥ ΝΕΚΤΑΡΙΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΒΕΡΟΙΑΣ & ΝΑΟΥΣΑΣ, ΒΕΡΟΙΑ, ΝΑΟΣ ΚΥΡΙΩΤΙΣΣΗΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΒΕΡΟΙΑΣ & ΝΑΟΥΣΑΣ, ΒΕΡΟΙΑ, ΝΑΟΣ ΠΕΤΡΟΥ & ΠΑΥΛΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΒΕΡΟΙΑΣ & ΝΑΟΥΣΑΣ, ΒΕΡΟΙΑ, ΝΑΟΣ ΤΙΜΙΟΥ ΠΡΟΔΡΟΜΟΥ ΣΥΚΙΑΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΒΕΡΟΙΑΣ & ΝΑΟΥΣΑΣ, ΒΕΡΟΙΑ, ΝΑΟΣ ΥΠΑΠΑΝΤΗΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΒΕΡΟΙΑΣ & ΝΑΟΥΣΑΣ, ΒΕΡΟΙΑ, ΠΑΝΑΓΙΑ ΔΕΞΙΑ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΒΕΡΟΙΑΣ & ΝΑΟΥΣΑΣ, ΒΕΡΟΙΑ, ΠΡΟΦΗΤΗΣ ΗΛΙΑΣ ΤΑΓΑΡΟΧΩΡΙΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΒΕΡΟΙΑΣ & ΝΑΟΥΣΑΣ, ΒΕΡΟΙΑ-ΑΓΙΟΣ ΓΕΩΡΓΙΟΣ, ΚΟΙΜΗΣΙΣ ΘΕΟΤΟΚΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΒΕΡΟΙΑΣ & ΝΑΟΥΣΑΣ, ΒΕΡΟΙΑ-ΑΝΩ ΚΟΜΝΗΝΕΙΟ, ΑΓΙΑ ΤΡΙΑΔΑ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΒΕΡΟΙΑΣ & ΝΑΟΥΣΑΣ, ΒΕΡΟΙΑ-ΒΕΡΓΙΝΑ, ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΒΕΡΟΙΑΣ & ΝΑΟΥΣΑΣ, ΒΕΡΟΙΑ-ΔΙΑΒΑΤΟΣ, ΑΓΙΟΙ ΚΩΝΣΤΑΝΤΙΝΟΣ & ΕΛΕΝΗ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΒΕΡΟΙΑΣ & ΝΑΟΥΣΑΣ, ΒΕΡΟΙΑ-ΜΕΛΙΚΗ, ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΒΕΡΟΙΑΣ & ΝΑΟΥΣΑΣ, ΒΕΡΟΙΑ-ΜΕΣΗ, ΚΟΙΜΗΣΙΣ ΘΕΟΤΟΚΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΒΕΡΟΙΑΣ & ΝΑΟΥΣΑΣ, ΒΕΡΟΙΑ-ΝΕΑ ΝΙΚΟΜΗΔΕΙΑ, ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΒΕΡΟΙΑΣ & ΝΑΟΥΣΑΣ, ΒΕΡΟΙΑ-ΠΑΛΑΤΙΤΣΙΑ, ΚΟΙΜΗΣΙΣ ΘΕΟΤΟΚΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΒΕΡΟΙΑΣ & ΝΑΟΥΣΑΣ, ΒΕΡΟΙΑ-ΠΑΤΡΙΣ, ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΒΕΡΟΙΑΣ & ΝΑΟΥΣΑΣ, ΒΕΡΟΙΑ-ΣΤΡΑΤΟΥ, ΝΑΟΣ ΚΩΝΣΤΑΝΤΙΝΟΥ & ΕΛΕΝΗΣ & ΟΣΙΟΥ ΝΙΚΟΔΗΜΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΒΕΡΟΙΑΣ & ΝΑΟΥΣΑΣ, ΒΕΡΟΙΑ-ΦΥΤΕΙΑ, ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΒΕΡΟΙΑΣ & ΝΑΟΥΣΑΣ, ΝΑΟΥΣΑ, ΑΓΙΑ ΜΑΡΙΝΑ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΒΕΡΟΙΑΣ & ΝΑΟΥΣΑΣ, ΝΑΟΥΣΑ, ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ ΚΟΠΑΝΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΒΕΡΟΙΑΣ & ΝΑΟΥΣΑΣ, ΝΑΟΥΣΑ, ΑΓΙΟΙ ΑΝΑΡΓΥΡΟΙ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΒΕΡΟΙΑΣ & ΝΑΟΥΣΑΣ, ΝΑΟΥΣΑ, ΑΓΙΟΙ ΚΩΝΣΤΑΝΤΙΝΟΣ & ΕΛΕΝΗ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΒΕΡΟΙΑΣ & ΝΑΟΥΣΑΣ, ΝΑΟΥΣΑ, ΑΓΙΟΙ ΠΑΝΤΕΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΒΕΡΟΙΑΣ & ΝΑΟΥΣΑΣ, ΝΑΟΥΣΑ, ΑΓΙΟΙ ΤΑΞΙΑΡΧΕΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΒΕΡΟΙΑΣ & ΝΑΟΥΣΑΣ, ΝΑΟΥΣΑ, ΑΓΙΟΣ ΓΕΩΡΓΙΟΣ"
